Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0081612	462	194	150	375	278	191	232	298	212	189	384	232	257.99	247	268	1.056	0.078	0.249	0.803137435819434	0.939862675746647	0.0734	0.0521	0.0668	0.0668	TRUE	NA
FBtr0081613	208	48	87	128	28	71	105	74	123	64	39	86	81.8	101	63	0.63	-0.667	-1.408	0.159005673236146	0.445160078393955	0.1143	0.2558	0.148	0.148	TRUE	NA
FBtr0081614	222	78	63	926	406	549	112	120	89	466	561	667	335.95	107	565	5.194	2.377	10.85	1.99308801611246e-27	4.55593345976428e-25	0.0249	0.0382	0.0286	0.0286	TRUE	NA
FBtr0081616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBtr0081617	11	2	9	10	10	8	6	3	13	5	14	10	8.32	7	10	1.246	0.318	0.348	0.727801419474485	NA	0.0805	2.3979	0.4737	0.4737	TRUE	NA
FBtr0081618	0	0	0	4	4	4	0	0	0	2	6	5	2.07	0	4	20.003	4.322	2.042	0.0411755268463128	NA	0	4.6895	2.1045	2.1045	TRUE	NA
FBtr0081619	140	51	83	954	425	547	70	78	117	481	588	665	333.2	88	578	6.543	2.71	13.996	1.65381905004358e-44	7.46133520893345e-42	0.0099	0.0386	0.0201	0.0201	TRUE	NA
FBtr0081620	64	21	0	168	47	33	32	32	0	85	65	40	42.36	21	63	3.032	1.6	1.235	0.216721629845219	0.529821743559024	1.4906	0.5776	1.1682	1.1682	TRUE	NA
FBtr0081621	1	0	0	2	0	0	1	0	0	1	0	0	0.25	0	0	1.181	0.24	0.064	0.948859386521858	NA	0	5.701	8.5718	8.5718	TRUE	NA
FBtr0081625	1	0	0	0	0	0	1	0	0	0	0	0	0.08	0	0	0.5	-1	-0.246	0.805882002119308	NA	0	7.0735	10	10	TRUE	NA
FBtr0081627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBtr0081628	2	0	0	2	0	0	1	0	0	1	0	0	0.34	0	0	0.923	-0.116	-0.031	0.974926829475823	NA	0	5.698	8.3211	8.3211	TRUE	NA
FBtr0081631	1	0	0	0	0	0	1	0	0	0	0	0	0.08	0	0	0.5	-1	-0.246	0.805882002119308	NA	0	7.0735	10	10	TRUE	NA
FBtr0081633	0	0	0	2	0	0	0	0	0	1	0	0	0.17	0	0	2.268	1.181	0.292	0.770449448105648	NA	0	5.9335	10	10	TRUE	NA
FBtr0081634	704	186	273	593	116	274	354	286	386	299	160	333	302.96	342	264	0.771	-0.375	-1.112	0.266062073856178	0.589552564843004	0.0944	0.043	0.0784	0.0784	TRUE	NA
FBtr0081635	4704	1101	1387	9408	2667	2871	2364	1693	1960	4739	3688	3489	2988.97	2006	3972	1.978	0.984	12.102	1.03595289745949e-33	3.06213387483544e-31	0.0031	0.0083	0.0043	0.0043	TRUE	NA
FBtr0081636	126	6	48	199	53	52	63	9	68	100	73	63	62.85	47	79	1.701	0.766	0.985	0.324823397211489	0.652310216913877	0.4334	0.3627	0.4155	0.4155	TRUE	NA
