Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0307112	548	182	157	765	288	306	275	280	222	385	398	372	322.11	259	385	1.483	0.569	3.771	0.000162487514464319	0.00228522227069425	0.0036	0.0401	0.0129	0.0129	TRUE	NA
FBtr0332409	141	45	59	244	111	113	71	69	83	123	153	137	106.2	74	138	1.835	0.876	3.769	0.000164183763800698	0.00230718561196653	0	0.1772	0.0282	0.0282	TRUE	NA
FBtr0080763	935	298	328	1140	427	514	470	458	464	574	590	625	530.18	464	596	1.28	0.356	3.767	0.000165267675836292	0.00231861623120899	0	0.0236	0.0044	0.0044	TRUE	NA
FBtr0305331	613	259	281	888	383	402	308	398	397	447	530	489	428.16	368	489	1.342	0.424	3.761	0.000169428341039672	0.00237310414933345	0	0.0293	0.0067	0.0067	TRUE	NA
FBtr0086887	357	168	135	591	241	297	179	258	191	298	333	361	270.08	209	331	1.588	0.667	3.76	0.000170037862994552	0.0023796972434111	0.0082	0.0493	0.0186	0.0186	TRUE	NA
FBtr0334846	85	20	38	218	69	97	43	31	54	110	95	118	75.05	43	108	2.538	1.344	3.755	0.000173600770883845	0.00242757880589938	0.0137	0.2876	0.0745	0.0745	TRUE	NA
FBtr0089487	109	23	23	180	130	177	55	35	33	91	180	215	101.37	41	162	3.77	1.915	3.753	0.000174560257092554	0.00243900655875693	0.1656	0.1894	0.1712	0.1712	TRUE	NA
FBtr0081276	337	92	92	624	157	155	169	141	130	314	217	188	193.45	147	240	1.626	0.702	3.748	0.000178449163621069	0.00249131307908763	0.006	0.0758	0.0191	0.0191	TRUE	NA
FBtr0070671	1056	345	418	1330	521	575	531	530	591	670	720	699	623.53	551	696	1.264	0.338	3.746	0.000179708402016991	0.00250491623357548	0	0.0202	0.0042	0.0042	TRUE	NA
FBtr0111008	36	0	0	216	19	33	18	0	0	109	26	40	32.21	6	58	27.27	4.769	3.746	0.00017971575870846	0.00250491623357548	0.6876	0.7763	0.7443	0.7443	TRUE	NA
