Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBtr0078841	28	10	12	308	91	104	16	17	19	180	143	145	86.83	17	156	8.817	3.14	0.000518823658691766	0.0186518279108873	0.4751	0.6288
FBtr0302578	402	123	21	499	873	970	231	214	34	292	1376	1349	582.5	160	1006	5.633	2.494	0.000602414306961151	0.0213673012067061	0.2762	0.0893
FBtr0114544	358	205	120	1045	343	545	206	356	193	611	540	758	444.15	252	636	2.553	1.352	0.000621102987030368	0.0218832072370566	0.1053	0.1198
FBtr0075966	764	321	370	1465	658	834	439	558	596	857	1037	1160	774.41	531	1018	1.92	0.941	0.00062497708832027	0.0219709865783387	0.0519	0.0678
FBtr0301824	15	4	0	174	33	106	9	7	0	102	52	147	52.79	5	100	20.145	4.332	0.00064007119903532	0.0223532557201566	0.8143	0.8538
FBtr0329949	7	0	0	72	42	36	4	0	0	42	66	50	27.06	1	53	48.744	5.607	0.00067370646430318	0.0233737897768068	1.0604	1.1039
FBtr0073779	1482	832	738	2885	1346	1494	852	1446	1189	1687	2121	2078	1562.06	1162	1962	1.715	0.778	0.000707036694257378	0.0244767169319166	0.0367	0.0442
FBtr0300815	20	0	0	165	36	34	11	0	0	97	57	47	35.33	4	67	39.451	5.302	0.000735980021534692	0.0253681616967164	0.9786	1.0068
FBtr0332478	16	0	0	76	55	148	9	0	0	44	87	206	57.69	3	112	71.362	6.157	0.00075690029373391	0.0259765565171314	1.064	0.8194
FBtr0302188	1457	442	473	2328	890	1004	837	768	762	1362	1402	1396	1087.93	789	1387	1.758	0.814	0.000761339287759899	0.0260725889709155	0.0403	0.0528
