Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBtr0303857	32981	9709	7576	15967	3021	2514	18951	16872	12206	9338	4760	3496	10937.24	16010	5865	0.341	-1.552	1.89764406578101e-10	3.207825979283e-08	0.0401	0.0321
FBtr0344554	478	59	69	0	0	0	275	103	111	0	0	0	81.39	163	0	0.001	-10.572	2.04830692102981e-10	3.42606283949091e-08	0.5976	0.657
FBtr0077234	5777	2193	2049	2092	1014	995	3319	3811	3301	1224	1598	1384	2439.44	3477	1402	0.401	-1.317	2.13506074915516e-10	3.53397034417454e-08	0.0294	0.039
FBtr0087533	10164	3575	3869	3879	1786	1971	5840	6213	6233	2269	2814	2741	4351.69	6095	2608	0.426	-1.231	2.48505046510466e-10	3.99398042895103e-08	0.0262	0.0352
FBtr0306917	38938	16440	20386	16857	8728	10133	22373	28569	32844	9859	13753	14093	20248.46	27929	12568	0.449	-1.155	2.4883830237014e-10	3.99398042895103e-08	0.0233	0.0307
FBtr0071835	711	282	257	51	25	28	409	490	414	30	39	39	236.8	438	36	0.082	-3.609	2.70580589490135e-10	4.25695600692895e-08	0.182	0.2437
FBtr0075811	8911	3567	3309	2767	1673	1853	5120	6199	5331	1618	2636	2577	3913.59	5550	2277	0.401	-1.318	4.29371485631601e-10	6.62399311328752e-08	0.0305	0.0358
FBtr0112878	1624	238	259	91	44	31	933	414	417	53	69	43	321.61	588	55	0.101	-3.311	4.38999660352952e-10	6.70740827212347e-08	0.1581	0.1725
FBtr0339643	9588	3214	3217	5015	532	856	5509	5585	5183	2933	838	1190	3539.86	5426	1654	0.265	-1.914	4.46289986898156e-10	6.75385513505877e-08	0.0598	0.0364
FBtr0078083	3971	737	887	1160	255	397	2282	1281	1429	678	402	552	1103.98	1664	544	0.333	-1.588	9.4473241233383e-10	1.40297177869014e-07	0.0448	0.0523
FBtr0336616	875	382	253	59	0	0	503	664	408	35	0	0	268.12	525	12	0.006	-7.266	1.28983355954454e-09	1.89772733899655e-07	0.4604	0.2123
FBtr0080565	3574	732	973	1256	301	372	2054	1272	1568	735	474	517	1103.25	1631	575	0.352	-1.506	1.71201362041082e-09	2.42891932395785e-07	0.0418	0.0523
FBtr0303387	67319	19640	14622	36500	6072	6851	38681	34130	23558	21347	9568	9528	22801.93	32123	13481	0.392	-1.35	2.98063883072204e-09	4.11846530610202e-07	0.0355	0.0305
FBtr0079491	78176	22480	24241	25290	13233	13731	44919	39066	39055	14791	20851	19096	29629.69	41013	18246	0.442	-1.179	3.25547614102062e-09	4.42132614365962e-07	0.0275	0.0299
FBtr0071935	46323	12868	17152	18483	7647	8915	26617	22362	27634	10810	12049	12399	18645.02	25538	11753	0.46	-1.121	3.85460721164922e-09	5.19065327060222e-07	0.0254	0.0309
FBtr0081352	888	493	359	167	77	98	510	857	578	98	121	136	383.44	648	118	0.184	-2.445	4.13264905865849e-09	5.51830197832634e-07	0.1079	0.1416
