Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBtr0113323	49	26	34	392	174	164	29	44	54	230	270	227	142.32	42	242	5.846	2.548	5.24487307319356e-08	9.29900417046307e-06	0.1278	0.1579
FBtr0302151	4	2	1	30	27	30	2	3	2	18	42	42	18.07	2	34	13.1	3.712	5.42882206898706e-08	9.53077615581876e-06	0.1552	0.1575
FBtr0306087	263	43	48	827	322	372	154	73	76	486	499	516	300.63	101	500	4.887	2.289	7.32118168118754e-08	1.26058077274063e-05	0.1137	0.1253
FBtr0077831	71	19	27	331	152	154	42	32	43	195	236	214	126.69	39	215	5.488	2.456	8.57679210906432e-08	1.44891147450014e-05	0.1231	0.1621
FBtr0303709	27	6	10	148	77	56	16	10	16	87	119	78	54.3	14	95	6.617	2.726	1.12994913822963e-07	1.85633020351175e-05	0.1361	0.1782
FBtr0076454	1477	468	652	4493	1668	2060	865	790	1029	2641	2586	2857	1794.77	895	2695	3.012	1.591	1.48908243405302e-07	2.3597344377511e-05	0.0622	0.085
FBtr0290078	189	54	80	678	282	381	111	91	126	399	437	528	282.06	109	455	4.148	2.052	1.52780111987663e-07	2.39985391698516e-05	0.0965	0.1282
FBtr0087090	52	12	23	338	106	98	30	20	36	199	164	136	97.66	29	166	5.696	2.51	2.18591289791265e-07	3.34556771477965e-05	0.1343	0.17
FBtr0346713	1301	231	411	2480	1825	1912	762	390	648	1458	2830	2652	1456.68	600	2313	3.844	1.943	2.24543874187288e-07	3.39749644047058e-05	0.0936	0.0857
FBtr0342805	114	61	61	723	240	243	67	103	96	425	372	337	233.36	89	378	4.299	2.104	2.94829427155946e-07	4.3632318612244e-05	0.1049	0.1368
FBtr0344758	24	12	6	158	41	123	14	20	9	93	64	171	61.8	14	109	7.457	2.899	3.04044419688672e-07	4.42644180761386e-05	0.1699	0.1778
FBtr0072506	837	509	535	4188	1428	1689	490	859	844	2462	2214	2343	1535.37	731	2340	3.206	1.681	4.06022780850996e-07	5.81651994935903e-05	0.0742	0.0854
FBtr0087089	42	14	14	275	63	92	25	24	22	162	98	128	76.21	24	129	5.48	2.454	5.43179342001992e-07	7.59899412283568e-05	0.1342	0.1753
FBtr0071004	32	11	14	166	60	92	19	19	22	98	93	128	62.94	20	106	5.348	2.419	5.68563071404216e-07	7.89244877491109e-05	0.1258	0.1776
FBtr0076668	41	30	24	305	121	161	24	51	38	179	188	223	117.12	38	197	5.342	2.417	6.572337124708e-07	8.84893540542452e-05	0.138	0.1648
FBtr0077644	1140	650	596	3773	1967	2209	668	1097	940	2218	3050	3064	1839.51	902	2777	3.083	1.624	6.56623207944299e-07	8.84893540542452e-05	0.0723	0.085
FBtr0301143	300	145	190	1244	536	686	176	245	300	731	831	951	539.02	240	838	3.501	1.808	6.69552627748279e-07	8.94752157096152e-05	0.0868	0.1023
FBtr0073422	293	68	38	854	337	364	172	115	60	502	523	505	312.63	116	510	4.364	2.126	1.09931990763846e-06	0.00013766099011246	0.1217	0.1236
FBtr0082069	41	21	6	240	67	134	24	35	9	141	104	186	83.29	23	144	6.224	2.638	1.11585231938196e-06	0.000138760885299811	0.1664	0.1737
FBtr0071849	196	91	123	839	390	442	115	154	194	493	605	613	362.24	154	570	3.714	1.893	1.156001235797e-06	0.000142762166409772	0.0978	0.1173
FBtr0075928	107	44	42	448	152	225	63	74	66	263	236	312	169.05	68	270	3.999	2	1.48940287473928e-06	0.000176746253150688	0.1064	0.151
FBtr0082889	45	14	7	197	56	112	26	24	11	116	87	155	69.83	20	119	5.707	2.513	1.49040510558741e-06	0.000176746253150688	0.1531	0.1766
FBtr0331663	91	52	82	701	247	256	53	88	129	412	383	355	236.76	90	383	4.299	2.104	1.48720887391254e-06	0.000176746253150688	0.1199	0.1362
FBtr0300272	50	12	5	217	77	74	29	20	8	128	119	103	67.84	19	117	5.812	2.539	1.5041833989119e-06	0.000177206658712601	0.1569	0.1769
FBtr0080592	48	19	35	264	133	149	28	32	55	155	206	207	113.91	38	189	4.966	2.312	1.88303861622025e-06	0.000220389362749386	0.139	0.1657
FBtr0333852	148	61	37	336	319	351	87	103	58	197	495	487	237.84	83	393	4.731	2.242	2.00388451666518e-06	0.000233010130129372	0.1395	0.1361
FBtr0273416	8	1	4	42	20	25	5	2	6	25	31	35	17.18	4	30	6.657	2.735	2.06368520790651e-06	0.000238415554954722	0.1186	0.1568
FBtr0082017	24	11	11	190	42	60	14	19	17	112	65	83	51.67	17	87	5.298	2.405	2.22608268691181e-06	0.000253901036143502	0.1366	0.1781
FBtr0077236	353	100	83	1070	360	407	207	169	131	629	558	564	376.37	169	584	3.442	1.783	2.36821353037342e-06	0.000267318815299736	0.0932	0.1156
FBtr0330145	382	160	167	818	673	829	224	270	263	481	1044	1150	571.92	252	892	3.53	1.819	4.30505367581671e-06	0.00047006461081006	0.1034	0.1005
FBtr0071009	5	1	1	26	14	14	3	2	2	15	22	19	10.43	2	19	7.607	2.927	5.00993721401275e-06	0.000534005629115037	0.1102	0.144
FBtr0306239	38	11	12	249	70	42	22	19	19	146	109	58	62.15	20	104	5.193	2.376	5.70715603949489e-06	0.000589879037666085	0.154	0.1777
FBtr0332911	76	31	53	362	179	182	45	52	84	213	278	252	153.87	60	248	4.143	2.051	5.71789074950865e-06	0.000589879037666085	0.1258	0.1549
FBtr0344560	129	81	99	452	394	534	76	137	156	266	611	741	330.96	123	539	4.409	2.14	5.73177821823302e-06	0.000589879037666085	0.1423	0.1212
FBtr0302291	7097	2315	2578	17634	7581	7047	4159	3908	4068	10365	11755	9774	7337.95	4045	10631	2.628	1.394	5.77702130557288e-06	0.000591137831536535	0.0654	0.0903
FBtr0072102	112	51	42	384	181	215	66	86	66	226	281	298	170.42	73	268	3.697	1.886	6.18487413138656e-06	0.000625720571021125	0.1085	0.1507
FBtr0114544	357	128	90	1029	332	504	209	216	142	605	515	699	397.65	189	606	3.2	1.678	8.15423158973671e-06	0.000795099111059962	0.0931	0.1134
FBtr0299920	112	19	24	453	96	156	66	32	38	266	149	216	127.84	45	210	4.567	2.191	8.10543906638338e-06	0.000795099111059962	0.1483	0.1615
FBtr0112879	133	48	52	1176	140	163	78	81	82	691	217	226	229.23	80	378	4.723	2.24	9.93032638175218e-06	0.000931007091717468	0.1623	0.1373
FBtr0302863	112	35	56	1197	153	124	66	59	88	704	237	172	220.98	71	371	5.242	2.39	1.03920407346891e-05	0.00095922821358803	0.1839	0.139
FBtr0073974	32	8	12	143	55	47	19	14	19	84	85	65	47.62	17	78	4.507	2.172	1.05317935066002e-05	0.000967142699090715	0.1298	0.1777
FBtr0079199	77	43	27	331	156	144	45	73	43	195	242	200	132.75	54	212	3.99	1.996	1.36569477525591e-05	0.00122277481702538	0.1292	0.1605
FBtr0303819	7	5	2	70	16	16	4	8	3	41	25	22	17.31	5	29	5.937	2.57	1.44899216263862e-05	0.00127818239686551	0.1373	0.158
FBtr0077247	887	203	220	2401	619	756	520	343	347	1411	960	1049	771.53	403	1140	2.82	1.496	1.50947030351924e-05	0.00129952330409226	0.0808	0.0929
FBtr0304914	192	54	79	852	227	202	113	91	125	501	352	280	243.54	110	378	3.451	1.787	1.49839768712156e-05	0.00129952330409226	0.1099	0.1348
FBtr0346541	16	2	2	86	24	16	9	3	3	51	37	22	20.98	5	37	6.061	2.6	1.49994933590968e-05	0.00129952330409226	0.1648	0.1632
FBtr0333073	435	138	126	1256	447	416	255	233	199	738	693	577	449.16	229	669	2.92	1.546	1.53911209198229e-05	0.0013187024034032	0.085	0.1086
FBtr0300889	355	266	129	1344	638	701	208	449	204	790	989	972	602.01	287	917	3.207	1.681	1.58408990547239e-05	0.00134437430982436	0.101	0.099
FBtr0344978	157	62	43	737	244	142	92	105	68	433	378	197	212.16	88	336	3.812	1.931	1.57934754973996e-05	0.00134437430982436	0.1276	0.141
FBtr0302579	130	59	46	556	195	163	76	100	73	327	302	226	183.93	83	285	3.455	1.789	1.77129143749116e-05	0.00148913219582884	0.1099	0.1474
FBtr0304990	128	30	14	762	108	127	75	51	22	448	167	176	156.54	49	264	5.282	2.401	1.79774198362455e-05	0.00149731003259372	0.1947	0.1537
FBtr0301884	751	510	440	2290	1357	1601	440	861	694	1346	2104	2221	1277.64	665	1890	2.846	1.509	1.99668020494089e-05	0.00165530335323502	0.0852	0.0864
FBtr0300815	22	5	14	158	46	35	13	8	22	93	71	49	42.69	14	71	4.938	2.304	2.19482598775406e-05	0.00179464607135671	0.1568	0.1769
FBtr0334633	26	8	10	84	53	50	15	14	16	49	82	69	40.9	15	67	4.429	2.147	2.28874111491689e-05	0.00186293123385531	0.1333	0.1762
FBtr0332963	149	58	53	556	175	195	87	98	84	327	271	270	189.58	90	289	3.236	1.694	2.37711301413519e-05	0.00190883241005017	0.1022	0.1461
FBtr0336667	58	23	6	340	58	104	34	39	9	200	90	144	86.05	27	145	5.222	2.385	2.39835809136603e-05	0.00191729456884337	0.1897	0.1729
FBtr0087820	37	11	19	165	63	62	22	19	30	97	98	86	58.48	24	94	4.002	2.001	2.53271260632377e-05	0.00198612580120898	0.1256	0.178
FBtr0300017	19401	7625	6845	40619	23430	24499	11368	12871	10800	23875	36330	33979	21537.3	11680	31395	2.688	1.426	2.53991628121324e-05	0.00198612580120898	0.0795	0.0994
FBtr0113384	15	5	5	42	32	46	9	8	8	25	50	64	27.2	8	46	5.306	2.408	2.61561436243946e-05	0.00202761066615599	0.1548	0.1683
FBtr0072712	26	11	7	103	38	52	15	19	11	61	59	72	39.41	15	64	4.24	2.084	2.7967138037132e-05	0.00214020316594412	0.1273	0.1758
FBtr0302578	332	86	64	457	443	505	195	145	101	269	687	700	349.44	147	552	3.729	1.899	3.63535715485164e-05	0.00264627400698896	0.1384	0.1189
FBtr0347200	644	135	153	1700	428	555	377	228	241	999	664	770	546.55	282	811	2.862	1.517	3.63488128824174e-05	0.00264627400698896	0.0908	0.1018
FBtr0334586	2040	524	374	4262	1521	1524	1195	885	590	2505	2358	2114	1607.88	890	2326	2.609	1.384	3.69738960494103e-05	0.00267633149162592	0.0773	0.0853
FBtr0472700	122	63	65	259	340	346	71	106	103	152	527	480	239.95	93	386	4.14	2.05	3.70654051445372e-05	0.00267633149162592	0.1578	0.1358
FBtr0100575	811	555	579	3419	1539	1297	475	937	914	2010	2386	1799	1420.08	775	2065	2.669	1.416	4.11448463429838e-05	0.002912176930687	0.0816	0.0858
FBtr0086506	43	24	19	376	81	56	25	41	30	221	126	78	86.66	32	142	4.504	2.171	4.51827096679192e-05	0.00316049524227902	0.1692	0.1727
FBtr0089716	480	209	170	1139	606	571	281	353	268	669	940	792	550.56	301	800	2.661	1.412	4.50788769669616e-05	0.00316049524227902	0.0805	0.1016
FBtr0339391	466	262	164	1646	578	554	273	442	259	967	896	768	601.03	325	877	2.709	1.438	4.76861215975115e-05	0.00332262793559003	0.0842	0.099
FBtr0334404	1616	457	298	3503	1084	1366	947	771	470	2059	1681	1895	1303.83	729	1878	2.57	1.362	5.20156759856469e-05	0.0035824796533653	0.0778	0.0863
FBtr0086555	54	14	19	191	67	71	32	24	30	112	104	98	66.65	29	105	3.649	1.868	5.56444246714377e-05	0.00380314775798258	0.124	0.1771
FBtr0072767	258	62	94	503	294	366	151	105	148	296	456	508	277.22	135	420	3.098	1.631	5.83062703931067e-05	0.00395488781791425	0.1078	0.1291
FBtr0080382	13	6	4	62	31	18	8	10	6	36	48	25	22.26	8	36	4.535	2.181	5.94047500595758e-05	0.00401419192195028	0.1294	0.1639
FBtr0100504	15	10	8	64	36	55	9	17	13	38	56	76	34.67	13	57	4.539	2.182	6.30432305120298e-05	0.00422814654973378	0.1499	0.1735
FBtr0071537	1193	279	335	2631	826	930	699	471	529	1546	1281	1290	969.28	566	1372	2.419	1.275	6.54591861561137e-05	0.00432549242233273	0.0699	0.0892
FBtr0073359	3934	1398	1290	8535	3640	3343	2305	2360	2035	5017	5644	4637	3666.31	2233	5099	2.283	1.191	6.52586592706531e-05	0.00432549242233273	0.062	0.0861
