Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0347567	196	93	160	3728	1160	1341	101	139	225	1904	1593	1664	937.73	155	1720	11.155	3.48	10.067	7.72001693249912e-24	4.62616166182334e-21	0.0828	0.0935	0.0821	0.0821	TRUE	1.5613
FBtr0080263	221	50	45	1679	1225	1527	114	75	63	857	1682	1894	781.09	84	1478	17.359	4.118	9.967	2.12965944979959e-23	1.23864751822903e-20	0.1267	0.0945	0.1161	0.1161	TRUE	0.4438
FBtr0081614	153	41	33	875	333	479	79	61	46	447	457	594	280.9	62	499	7.858	2.974	9.816	9.56930263021167e-23	5.40665598606959e-20	0.0345	0.1049	0.0565	0.0565	TRUE	0.6262
FBtr0088136	74	21	49	1084	309	399	38	31	69	554	424	495	268.61	46	491	10.733	3.424	9.787	1.28511646417905e-22	7.05921613309465e-20	0.0563	0.1056	0.0752	0.0752	TRUE	0.6834
FBtr0078841	28	10	12	309	92	104	14	15	17	158	126	129	76.59	15	138	9.063	3.18	9.267	1.91461318546924e-20	9.46536893566357e-18	0	0.1482	0.0479	0.0479	TRUE	0.1934
FBtr0072635	123	48	34	665	381	334	64	72	48	340	523	414	243.43	61	426	6.931	2.793	9.241	2.44346889356547e-20	1.17852676512822e-17	0.0353	0.1074	0.0557	0.0557	TRUE	0.1026
FBtr0076772	948	252	301	3104	1007	1183	491	378	424	1585	1383	1468	954.61	431	1479	3.421	1.775	9.122	7.38237920431764e-20	3.39503601779957e-17	0.0088	0.0934	0.0256	0.0256	TRUE	0.1833
FBtr0302291	7097	2315	2578	17634	7581	7047	3673	3468	3632	9005	10410	8742	6488.37	3591	9386	2.613	1.386	8.824	1.10282544361996e-18	4.8463051439077e-16	0.0047	0.0894	0.0176	0.0176	TRUE	0.111
FBtr0113386	19	6	5	229	84	72	10	9	7	117	115	89	57.91	9	107	12.097	3.597	8.731	2.522880502726e-18	1.08456439003058e-15	0	0.1674	0.0613	0.0613	TRUE	0.1965
FBtr0077831	71	19	27	331	152	154	37	28	38	169	209	191	112.01	34	190	5.429	2.441	8.692	3.54861385776999e-18	1.46195497994587e-15	0	0.1294	0.039	0.039	TRUE	0.1059
FBtr0342607	29	16	15	265	92	116	15	24	21	135	126	144	77.61	20	135	7.061	2.82	8.374	5.57282001254784e-17	2.11927914900257e-14	0	0.1474	0.051	0.051	TRUE	0.5154
FBtr0076454	1477	468	652	4493	1668	2060	764	701	919	2294	2290	2556	1587.41	795	2380	2.996	1.583	8.268	1.36006165877262e-16	4.89003987313248e-14	0.0107	0.0915	0.0255	0.0255	TRUE	0.2137
