Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0032040	1643	653	738	2098	833	1038	826	1021	1052	1071	1166	1271	1067.92	966	1169	1.218	0.284	3.117	0.00182801275723091	0.0142404846767898	0	0.007	0.005	0.005	TRUE	NA
FBgn0051549	801	310	377	922	478	570	403	485	537	471	669	698	543.79	475	613	1.273	0.348	3.117	0.00182889410506117	0.0142404846767898	0.0021	0.0096	0.007	0.007	TRUE	NA
FBgn0016672	536	231	296	756	337	417	270	361	422	386	472	510	403.5	351	456	1.316	0.396	3.116	0.00183414928067101	0.0142691131646007	0.0036	0.0114	0.009	0.009	TRUE	NA
FBgn0263598	6187	2431	2856	7110	3248	3699	3112	3802	4070	3631	4547	4528	3948.32	3661	4235	1.157	0.211	3.115	0.00183650838571679	0.0142751812612896	3e-04	0.005	0.003	0.003	TRUE	NA
FBgn0031018	58	24	13	122	42	46	29	38	19	62	59	56	43.77	29	59	2.095	1.067	3.113	0.00185025903081261	0.0143477388805328	0	0.0699	0.0567	0.0567	TRUE	NA
FBgn0035517	379	175	231	718	275	292	191	274	329	367	385	357	317.1	265	370	1.443	0.529	3.111	0.00186564186168507	0.0144395568746859	0.0259	0.0134	0.0174	0.0174	TRUE	NA
FBgn0037873	1263	488	663	1787	725	849	635	763	945	913	1015	1039	885.02	781	989	1.28	0.356	3.11	0.001869566828473	0.0144575569969169	0.0096	0.0076	0.0082	0.0082	TRUE	NA
FBgn0011817	1357	334	314	1680	415	544	683	522	448	858	581	666	626.2	551	702	1.276	0.352	3.101	0.00193095474131381	0.0148663804326233	0.0041	0.0089	0.0074	0.0074	TRUE	NA
FBgn0031497	5150	2211	2473	5738	2895	3318	2590	3458	3524	2930	4053	4061	3436.2	3191	3681	1.151	0.203	3.1	0.00193230055401907	0.0148663804326233	0	0.0051	0.0028	0.0028	TRUE	NA
FBgn0034849	397	217	245	600	287	369	200	339	349	306	402	452	341.35	296	387	1.339	0.422	3.095	0.00196818303079544	0.0151167158864833	0	0.0127	0.0102	0.0102	TRUE	NA
FBgn0026415	69	19	31	126	57	53	35	30	44	64	80	65	52.94	36	70	1.908	0.932	3.094	0.00197223469975371	0.0151349759641541	0	0.0585	0.0434	0.0434	TRUE	NA
FBgn0003885	3720	1331	1439	4106	1943	1973	1871	2082	2051	2097	2720	2415	2205.92	2001	2411	1.198	0.261	3.093	0.00198313939422232	0.0151928645116693	0.0036	0.0056	0.0046	0.0046	TRUE	NA
FBgn0035603	874	292	389	1131	446	532	440	457	554	578	624	651	550.63	484	618	1.28	0.356	3.093	0.00198288293148987	0.0151928645116693	0.0029	0.0095	0.0076	0.0076	TRUE	NA
FBgn0051075	2748	1094	1310	3328	1491	1691	1382	1711	1867	1699	2087	2070	1802.81	1653	1952	1.185	0.245	3.091	0.00199514135772713	0.0152345984383987	8e-04	0.0059	0.0039	0.0039	TRUE	NA
